date,store_id,sku,units,revenue
2024-06-13,4,C,7,98.00
2024-06-13,5,A,8,80.00
2024-06-13,5,B,8,96.00
2024-06-13,5,C,10,140.00
2024-06-13,6,A,2,20.00
2024-06-13,6,B,5,60.00
2024-06-13,6,C,3,42.00
2024-06-13,7,A,7,70.00
2024-06-13,7,B,6,72.00
2024-06-13,7,C,5,70.00
2024-06-13,8,A,9,90.00
2024-06-13,8,B,7,84.00
2024-06-13,8,C,6,84.00
2024-06-13,9,A,4,40.00
2024-06-13,9,B,2,24.00
2024-06-13,9,C,5,70.00
2024-06-13,10,A,5,50.00
2024-06-13,10,B,4,48.00
2024-06-13,10,C,7,98.00
2024-06-14,1,A,7,70.00
2024-06-14,1,B,6,72.00
2024-06-14,1,C,6,84.00
2024-06-14,2,A,10,100.00
2024-06-14,2,B,8,96.00
2024-06-14,2,C,9,126.00
2024-06-14,3,A,2,20.00
2024-06-14,3,B,6,72.00
2024-06-14,3,C,4,56.00
2024-06-14,4,A,8,80.00
2024-06-14,4,B,6,72.00
2024-06-14,4,C,5,70.00
2024-06-14,5,A,6,60.00
2024-06-14,5,B,8,96.00
2024-06-14,5,C,8,112.00
2024-06-14,6,A,2,20.00
2024-06-14,6,B,7,84.00
2024-06-14,6,C,7,98.00
2024-06-14,7,A,2,20.00
2024-06-14,7,B,2,24.00
2024-06-14,7,C,3,42.00
2024-06-14,8,A,9,90.00
2024-06-14,8,B,14,168.00
2024-06-14,8,C,6,84.00
2024-06-14,9,A,4,40.00
2024-06-14,9,B,7,84.00
2024-06-14,9,C,4,56.00
2024-06-14,10,A,9,90.00
2024-06-14,10,B,8,96.00
2024-06-14,10,C,6,84.00
2024-06-15,1,A,8,80.00
2024-06-15,1,B,8,96.00
2024-06-15,1,C,4,56.00
2024-06-15,2,A,8,80.00
2024-06-15,2,B,7,84.00
2024-06-15,2,C,9,126.00
2024-06-15,3,A,2,20.00
2024-06-15,3,B,3,36.00
2024-06-15,3,C,5,70.00
2024-06-15,4,A,6,60.00
2024-06-15,4,B,9,108.00
2024-06-15,4,C,7,98.00
2024-06-15,5,A,11,110.00
2024-06-15,5,B,11,132.00
2024-06-15,5,C,11,154.00
2024-06-15,6,A,0,0.00
2024-06-15,6,B,3,36.00
2024-06-15,6,C,5,70.00
2024-06-15,7,A,4,40.00
2024-06-15,7,B,5,60.00
2024-06-15,7,C,8,112.00
2024-06-15,8,A,9,90.00
2024-06-15,8,B,8,96.00
2024-06-15,8,C,12,168.00
2024-06-15,9,A,4,40.00
2024-06-15,9,B,7,84.00
2024-06-15,9,C,4,56.00
2024-06-15,10,A,7,70.00
2024-06-15,10,B,6,72.00
2024-06-15,10,C,5,70.00
2024-06-16,1,A,6,60.00
2024-06-16,1,B,4,48.00
2024-06-16,1,C,8,112.00
2024-06-16,2,A,9,90.00
2024-06-16,2,B,8,96.00
2024-06-16,2,C,10,140.00
2024-06-16,3,A,2,20.00
2024-06-16,3,B,1,12.00
2024-06-16,3,C,5,70.00
2024-06-16,4,A,4,40.00
2024-06-16,4,B,4,48.00
2024-06-16,4,C,7,98.00
2024-06-16,5,A,10,100.00
2024-06-16,5,B,7,84.00
2024-06-16,5,C,7,98.00
2024-06-16,6,A,8,80.00
2024-06-16,6,B,2,24.00
2024-06-16,6,C,6,84.00
2024-06-16,7,A,7,70.00
2024-06-16,7,B,5,60.00
2024-06-16,7,C,6,84.00
2024-06-16,8,A,7,70.00
2024-06-16,8,B,7,84.00
2024-06-16,8,C,8,112.00
2024-06-16,9,A,3,30.00
2024-06-16,9,B,1,12.00
2024-06-16,9,C,6,84.00
2024-06-16,10,A,5,50.00
2024-06-16,10,B,8,96.00
2024-06-16,10,C,6,84.00
2024-06-17,1,A,12,120.00
2024-06-17,1,B,8,96.00
2024-06-17,1,C,4,56.00
2024-06-17,2,A,6,60.00
2024-06-17,2,B,7,84.00
2024-06-17,2,C,8,112.00
2024-06-17,3,A,1,10.00
2024-06-17,3,B,2,24.00
2024-06-17,3,C,5,70.00
2024-06-17,4,A,3,30.00
2024-06-17,4,B,6,72.00
2024-06-17,4,C,7,98.00
2024-06-17,5,A,6,60.00
2024-06-17,5,B,10,120.00
2024-06-17,5,C,9,126.00
2024-06-17,6,A,7,70.00
2024-06-17,6,B,6,72.00
2024-06-17,6,C,4,56.00
2024-06-17,7,A,6,60.00
2024-06-17,7,B,7,84.00
2024-06-17,7,C,7,98.00
2024-06-17,8,A,5,50.00
2024-06-17,8,B,10,120.00
2024-06-17,8,C,7,98.00
2024-06-17,9,A,7,70.00
2024-06-17,9,B,5,60.00
2024-06-17,9,C,3,42.00
2024-06-17,10,A,6,60.00
2024-06-17,10,B,9,108.00
2024-06-17,10,C,5,70.00
2024-06-18,1,A,3,30.00
2024-06-18,1,B,6,72.00
2024-06-18,1,C,9,126.00
2024-06-18,2,A,12,120.00
2024-06-18,2,B,11,132.00
2024-06-18,2,C,4,56.00
2024-06-18,3,A,4,40.00
2024-06-18,3,B,4,48.00
2024-06-18,3,C,4,56.00
2024-06-18,4,A,4,40.00
2024-06-18,4,B,6,72.00
2024-06-18,4,C,4,56.00
2024-06-18,5,A,13,130.00
2024-06-18,5,B,9,108.00
2024-06-18,5,C,7,98.00
2024-06-18,6,A,2,20.00
2024-06-18,6,B,6,72.00
2024-06-18,6,C,6,84.00
2024-06-18,7,A,9,90.00
2024-06-18,7,B,7,84.00
2024-06-18,7,C,6,84.00
2024-06-18,8,A,7,70.00
2024-06-18,8,B,7,84.00
2024-06-18,8,C,8,112.00
2024-06-18,9,A,6,60.00
2024-06-18,9,B,3,36.00
2024-06-18,9,C,5,70.00
2024-06-18,10,A,8,80.00
2024-06-18,10,B,6,72.00
2024-06-18,10,C,8,112.00
2024-06-19,1,A,7,70.00
2024-06-19,1,B,7,84.00
2024-06-19,1,C,6,84.00
2024-06-19,2,A,9,90.00
2024-06-19,2,B,7,84.00
2024-06-19,2,C,7,98.00
2024-06-19,3,A,5,50.00
2024-06-19,3,B,6,72.00
2024-06-19,3,C,4,56.00
2024-06-19,4,A,8,80.00
2024-06-19,4,B,6,72.00
2024-06-19,4,C,5,70.00
2024-06-19,5,A,9,90.00
2024-06-19,5,B,9,108.00
2024-06-19,5,C,7,98.00
2024-06-19,6,A,3,30.00
2024-06-19,6,B,4,48.00
2024-06-19,6,C,5,70.00
2024-06-19,7,A,4,40.00
2024-06-19,7,B,7,84.00
2024-06-19,7,C,7,98.00
2024-06-19,8,A,9,90.00
2024-06-19,8,B,7,84.00
2024-06-19,8,C,9,126.00
2024-06-19,9,A,2,20.00
2024-06-19,9,B,3,36.00
2024-06-19,9,C,6,84.00
2024-06-19,10,A,4,40.00
2024-06-19,10,B,5,60.00
2024-06-19,10,C,5,70.00
2024-06-20,1,A,8,80.00
2024-06-20,1,B,4,48.00
2024-06-20,1,C,5,70.00
2024-06-20,2,A,6,60.00
2024-06-20,2,B,12,144.00
2024-06-20,2,C,8,112.00
2024-06-20,3,A,3,30.00
2024-06-20,3,B,5,60.00
2024-06-20,3,C,6,84.00
2024-06-20,4,A,2,20.00
2024-06-20,4,B,4,48.00
2024-06-20,4,C,7,98.00
2024-06-20,5,A,7,70.00
2024-06-20,5,B,6,72.00
2024-06-20,5,C,7,98.00
2024-06-20,6,A,5,50.00
2024-06-20,6,B,5,60.00
2024-06-20,6,C,8,112.00
2024-06-20,7,A,3,30.00
2024-06-20,7,B,4,48.00
2024-06-20,7,C,4,56.00
2024-06-20,8,A,10,100.00
2024-06-20,8,B,7,84.00
2024-06-20,8,C,5,70.00
2024-06-20,9,A,6,60.00
2024-06-20,9,B,3,36.00
2024-06-20,9,C,7,98.00
2024-06-20,10,A,7,70.00
2024-06-20,10,B,5,60.00
2024-06-20,10,C,8,112.00
2024-06-21,1,A,8,80.00
2024-06-21,1,B,10,120.00
2024-06-21,1,C,6,84.00
2024-06-21,2,A,8,80.00
2024-06-21,2,B,11,132.00
2024-06-21,2,C,11,154.00
2024-06-21,3,A,5,50.00
2024-06-21,3,B,3,36.00
2024-06-21,3,C,2,28.00
2024-06-21,4,A,4,40.00
2024-06-21,4,B,5,60.00
2024-06-21,4,C,6,84.00
2024-06-21,5,A,6,60.00
2024-06-21,5,B,10,120.00
2024-06-21,5,C,3,42.00
2024-06-21,6,A,3,30.00
2024-06-21,6,B,3,36.00
2024-06-21,6,C,6,84.00
2024-06-21,7,A,8,80.00
2024-06-21,7,B,4,48.00
2024-06-21,7,C,7,98.00
2024-06-21,8,A,6,60.00
2024-06-21,8,B,9,108.00
2024-06-21,8,C,6,84.00
2024-06-21,9,A,5,50.00
2024-06-21,9,B,7,84.00
2024-06-21,9,C,9,126.00
2024-06-21,10,A,9,90.00
2024-06-21,10,B,4,48.00
2024-06-21,10,C,5,70.00
2024-06-22,1,A,5,50.00
2024-06-22,1,B,5,60.00
2024-06-22,1,C,3,42.00
2024-06-22,2,A,7,70.00
2024-06-22,2,B,11,132.00
2024-06-22,2,C,13,182.00
2024-06-22,3,A,5,50.00
2024-06-22,3,B,5,60.00
2024-06-22,3,C,6,84.00
2024-06-22,4,A,3,30.00
2024-06-22,4,B,5,60.00
2024-06-22,4,C,8,112.00
2024-06-22,5,A,8,80.00
2024-06-22,5,B,8,96.00
2024-06-22,5,C,10,140.00
2024-06-22,6,A,1,10.00
2024-06-22,6,B,7,84.00
2024-06-22,6,C,3,42.00
2024-06-22,7,A,8,80.00
2024-06-22,7,B,7,84.00
2024-06-22,7,C,8,112.00
2024-06-22,8,A,10,100.00
2024-06-22,8,B,6,72.00
2024-06-22,8,C,10,140.00
2024-06-22,9,A,6,60.00
2024-06-22,9,B,7,84.00
2024-06-22,9,C,3,42.00
2024-06-22,10,A,9,90.00
2024-06-22,10,B,8,96.00
2024-06-22,10,C,6,84.00
2024-06-23,1,A,9,90.00
2024-06-23,1,B,6,72.00
2024-06-23,1,C,8,112.00
2024-06-23,2,A,8,80.00
2024-06-23,2,B,9,108.00
2024-06-23,2,C,9,126.00
2024-06-23,3,A,7,70.00
2024-06-23,3,B,4,48.00
2024-06-23,3,C,6,84.00
2024-06-23,4,A,8,80.00
2024-06-23,4,B,5,60.00
2024-06-23,4,C,8,112.00
2024-06-23,5,A,11,110.00
2024-06-23,5,B,10,120.00
2024-06-23,5,C,9,126.00
2024-06-23,6,A,3,30.00
2024-06-23,6,B,7,84.00
2024-06-23,6,C,1,14.00
2024-06-23,7,A,7,70.00
2024-06-23,7,B,10,120.00
2024-06-23,7,C,5,70.00
2024-06-23,8,A,10,100.00
2024-06-23,8,B,7,84.00
2024-06-23,8,C,10,140.00
2024-06-23,9,A,2,20.00
2024-06-23,9,B,4,48.00
2024-06-23,9,C,3,42.00
2024-06-23,10,A,7,70.00
2024-06-23,10,B,3,36.00
2024-06-23,10,C,10,140.00
2024-06-24,1,A,7,70.00
2024-06-24,1,B,6,72.00
2024-06-24,1,C,9,126.00
2024-06-24,2,A,8,80.00
2024-06-24,2,B,9,108.00
2024-06-24,2,C,9,126.00
2024-06-24,3,A,8,80.00
2024-06-24,3,B,5,60.00
2024-06-24,3,C,2,28.00
2024-06-24,4,A,7,70.00
2024-06-24,4,B,7,84.00
2024-06-24,4,C,6,84.00
2024-06-24,5,A,7,70.00
2024-06-24,5,B,7,84.00
2024-06-24,5,C,5,70.00
2024-06-24,6,A,5,50.00
2024-06-24,6,B,3,36.00
2024-06-24,6,C,3,42.00
2024-06-24,7,A,8,80.00
2024-06-24,7,B,9,108.00
2024-06-24,7,C,4,56.00
2024-06-24,8,A,8,80.00
2024-06-24,8,B,8,96.00
2024-06-24,8,C,10,140.00
2024-06-24,9,A,2,20.00
2024-06-24,9,B,3,36.00
2024-06-24,9,C,5,70.00
2024-06-24,10,A,5,50.00
2024-06-24,10,B,4,48.00
2024-06-24,10,C,6,84.00
2024-06-25,1,A,5,50.00
2024-06-25,1,B,6,72.00
2024-06-25,1,C,9,126.00
2024-06-25,2,A,8,80.00
2024-06-25,2,B,8,96.00
2024-06-25,2,C,8,112.00
2024-06-25,3,A,1,10.00
2024-06-25,3,B,5,60.00
2024-06-25,3,C,7,98.00
2024-06-25,4,A,9,90.00
2024-06-25,4,B,12,144.00
2024-06-25,4,C,6,84.00
2024-06-25,5,A,9,90.00
2024-06-25,5,B,6,72.00
2024-06-25,5,C,12,168.00
2024-06-25,6,A,6,60.00
2024-06-25,6,B,6,72.00
2024-06-25,6,C,6,84.00
2024-06-25,7,A,6,60.00
2024-06-25,7,B,1,12.00
2024-06-25,7,C,9,126.00
2024-06-25,8,A,10,100.00
2024-06-25,8,B,9,108.00
2024-06-25,8,C,7,98.00
2024-06-25,9,A,6,60.00
2024-06-25,9,B,5,60.00
2024-06-25,9,C,5,70.00
2024-06-25,10,A,4,40.00
2024-06-25,10,B,4,48.00
2024-06-25,10,C,6,84.00
2024-06-26,1,A,6,60.00
2024-06-26,1,B,4,48.00
2024-06-26,1,C,10,140.00
2024-06-26,2,A,8,80.00
2024-06-26,2,B,8,96.00
2024-06-26,2,C,9,126.00
2024-06-26,3,A,7,70.00
2024-06-26,3,B,3,36.00
2024-06-26,3,C,4,56.00
2024-06-26,4,A,4,40.00
2024-06-26,4,B,9,108.00
2024-06-26,4,C,7,98.00
2024-06-26,5,A,9,90.00
2024-06-26,5,B,9,108.00
2024-06-26,5,C,12,168.00
2024-06-26,6,A,4,40.00
2024-06-26,6,B,3,36.00
2024-06-26,6,C,3,42.00
2024-06-26,7,A,9,90.00
2024-06-26,7,B,8,96.00
2024-06-26,7,C,7,98.00
2024-06-26,8,A,7,70.00
2024-06-26,8,B,10,120.00
2024-06-26,8,C,10,140.00
2024-06-26,9,A,5,50.00
2024-06-26,9,B,4,48.00
2024-06-26,9,C,5,70.00
2024-06-26,10,A,7,70.00
2024-06-26,10,B,6,72.00
2024-06-26,10,C,6,84.00
2024-06-27,1,A,3,30.00
2024-06-27,1,B,8,96.00
2024-06-27,1,C,6,84.00
2024-06-27,2,A,12,120.00
2024-06-27,2,B,5,60.00
2024-06-27,2,C,9,126.00
2024-06-27,3,A,6,60.00
2024-06-27,3,B,3,36.00
2024-06-27,3,C,5,70.00
2024-06-27,4,A,7,70.00
2024-06-27,4,B,8,96.00
2024-06-27,4,C,6,84.00
2024-06-27,5,A,2,20.00
2024-06-27,5,B,9,108.00
2024-06-27,5,C,9,126.00
2024-06-27,6,A,3,30.00
2024-06-27,6,B,2,24.00
2024-06-27,6,C,6,84.00
2024-06-27,7,A,7,70.00
2024-06-27,7,B,10,120.00
2024-06-27,7,C,5,70.00
2024-06-27,8,A,11,110.00
2024-06-27,8,B,9,108.00
2024-06-27,8,C,8,112.00
2024-06-27,9,A,5,50.00
2024-06-27,9,B,6,72.00
2024-06-27,9,C,3,42.00
2024-06-27,10,A,10,100.00
2024-06-27,10,B,7,84.00
2024-06-27,10,C,4,56.00
2024-06-28,1,A,4,40.00
2024-06-28,1,B,9,108.00
2024-06-28,1,C,5,70.00
2024-06-28,2,A,9,90.00
2024-06-28,2,B,9,108.00
2024-06-28,2,C,8,112.00
2024-06-28,3,A,6,60.00
2024-06-28,3,B,4,48.00
2024-06-28,3,C,2,28.00
2024-06-28,4,A,2,20.00
2024-06-28,4,B,6,72.00
2024-06-28,4,C,6,84.00
2024-06-28,5,A,11,110.00
2024-06-28,5,B,7,84.00
2024-06-28,5,C,11,154.00
2024-06-28,6,A,4,40.00
2024-06-28,6,B,8,96.00
2024-06-28,6,C,3,42.00
2024-06-28,7,A,6,60.00
2024-06-28,7,B,8,96.00
2024-06-28,7,C,9,126.00
2024-06-28,8,A,10,100.00
2024-06-28,8,B,6,72.00
2024-06-28,8,C,11,154.00
2024-06-28,9,A,4,40.00
2024-06-28,9,B,1,12.00
2024-06-28,9,C,3,42.00
2024-06-28,10,A,6,60.00
2024-06-28,10,B,5,60.00
2024-06-28,10,C,9,126.00
2024-06-29,1,A,8,80.00
2024-06-29,1,B,9,108.00
2024-06-29,1,C,5,70.00
2024-06-29,2,A,5,50.00
2024-06-29,2,B,9,108.00
2024-06-29,2,C,9,126.00
2024-06-29,3,A,6,60.00
2024-06-29,3,B,6,72.00
2024-06-29,3,C,5,70.00
2024-06-29,4,A,8,80.00
2024-06-29,4,B,7,84.00
2024-06-29,4,C,7,98.00
2024-06-29,5,A,12,120.00
2024-06-29,5,B,11,132.00
2024-06-29,5,C,6,84.00
2024-06-29,6,A,1,10.00
2024-06-29,6,B,7,84.00
2024-06-29,6,C,4,56.00
2024-06-29,7,A,6,60.00
2024-06-29,7,B,6,72.00
2024-06-29,7,C,7,98.00
2024-06-29,8,A,8,80.00
2024-06-29,8,B,6,72.00
2024-06-29,8,C,5,70.00
2024-06-29,9,A,0,0.00
2024-06-29,9,B,2,24.00
2024-06-29,9,C,7,98.00
2024-06-29,10,A,5,50.00
2024-06-29,10,B,6,72.00
2024-06-29,10,C,9,126.00
2024-06-30,1,A,9,90.00
2024-06-30,1,B,5,60.00
2024-06-30,1,C,8,112.00
2024-06-30,2,A,8,80.00
2024-06-30,2,B,5,60.00
2024-06-30,2,C,10,140.00
2024-06-30,3,A,5,50.00
2024-06-30,3,B,3,36.00
2024-06-30,3,C,5,70.00
2024-06-30,4,A,7,70.00
2024-06-30,4,B,7,84.00
2024-06-30,4,C,5,70.00
2024-06-30,5,A,8,80.00
2024-06-30,5,B,9,108.00
2024-06-30,5,C,10,140.00
2024-06-30,6,A,4,40.00
2024-06-30,6,B,2,24.00
2024-06-30,6,C,5,70.00
2024-06-30,7,A,9,90.00
2024-06-30,7,B,5,60.00
2024-06-30,7,C,8,112.00
2024-06-30,8,A,11,110.00
2024-06-30,8,B,11,132.00
2024-06-30,8,C,11,154.00
2024-06-30,9,A,5,50.00
2024-06-30,9,B,7,84.00
2024-06-30,9,C,7,98.00
2024-06-30,10,A,5,50.00
2024-06-30,10,B,7,84.00
2024-06-30,10,C,7,98.00
